dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr,score
10091053,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10091053",DC00700,,"American Eagle, Horace Porter, Luona",38.99221,-106.87673,NA,"United States",Colorado,Gunnison,M,"Silver, Cobalt, Nickel",,,Unknown,,N,Occurrence,Silver,,,,,,,,,,"Conservation Division Files",,,,,,,"GASKILL, 1956, THESIS, U. NEW MEX.CONSV. DIV. COMP. DATE,  9,65",,,,,,,,,D
10285911,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10285911",TC38815,0060650514,"American Flag and Monarch Mines",33.66814,-117.30007,NA,"United States",California,Riverside,M,Tin,,"Cobalt, Nickel",Surface-Underground,,,Unknown,,,,,,,,,"American Flay & Monarch",,"Ridenour, James",,,,,,,"CALIF. DIV. MINES BULLETIN 146, 1959, P. 126.ALSO IN SEC. 4.",,,,,,,,,D
10081611,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10081611",W033813,,"Americano Do Brasil",-16.10348,-50.07493,SA,Brazil,Goias,,M,"Cobalt, Nickel, Copper",,,Unknown,,N,Prospect,"Chalcopyrite, Cubanite, Marcasite, Millerite, Pentlandite, Pyrite, Pyrrhotite, Sphalerite",Magnetite,,,,,"Metamorphism Is Upper Amphibolite To Granulite Facies","Deposit Is Gravity Concentration Of Early Exolved Magmatic Sulfide. Some Remobilization By Later Metamorphism",Salgado,,"Grant, Nigel J, Page, Norman J.","Americano Do Brasil Mafic-Ultramafic Complex","Norite,Dunite,Pyroxenite,Hornblendite",,,,,"SANTOS,M,CUBA,E,GOMES DE SA,C,1987,JAZIDA DE NIQUEL,COBRE E COBALTO DE AMERICANO DO BRASIL IN (SCHMALTZ,W,ED) OS PRINCIPAIS DEPOSITOS MINERAIS DA REJIAO CENTRO OCSTE. DNPM 6 DISTRITO P.1-31.NILSON, A.A., DOS SANTOS, M.M., CUBA, E.A., AND GOMES DE SA, C.M., 1986, JAZIDA DE NIQUEL, COBRE E COBALTO DE AMERICANO DO BRASIL, GOIAS, IN PRINCIPAIS DEPOSITOS MINERAIS DO BRASIL, EDS. C. SCHOBBENHAUS AND C.E.S. COELHO: MINISTERIO DAS MINAS E ENERGIA, BRASILIA, V. 11, P. 257-273.",,,,,,1972,,"Metais De Goias S.A (Metago)(1972- )",B
10056351,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10056351",TC00009,,"'A' Mine & Farley 'El' Mine",56.83618,-101.05896,NA,Canada,Manitoba,,M,"Copper, Nickel","Silver, Gold, Cobalt",,Unknown,,S,"Past Producer",,,,,,,,,,,"Bolm, Karen S.",,,,,,,"FOGWILL, DOUGLAS, AND BAMBURAK, JAMES, 1987, MINING IN MANITOBA:  MANITOBA ENERGY AND MINES, MINERAL EDUCATION SERIES, 46 PFOGWILL AND BAMBURAK, 1987, P. 25.",,1953,,1976,,1942,,"Austin Mcveigh",D
10070512,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10070512",W013476,0160590060,"Anaconda Claim",45.13148,-114.33898,NA,"United States",Idaho,Lemhi,M,"Cobalt, Copper",,Nickel,Unknown,,N,Occurrence,,Magnetite,,,,,,,"Blackbird Mine",,"Ortman, Dale; Miller, Pat, Western Field Operations Center (WFOC)","Belt Supergroup",Schist,Gabbro,Gabbro,,,"Reed, G.L., And Herdlick, J.A., 1947, Blackbird Cobalt Deposits, Lemhi County, Idaho: USBM Rept. Inv. 4012, 14 P.Baldwin, J.A., October 8, 1976, Personal Communication",,,,,,,,,C
10068219,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10068219",W001169,,"Anderson Prospect",48.91653,-117.63444,NA,"United States",Washington,Stevens,M,,,"Cobalt, Nickel",Unknown,Replacement,N,Occurrence,"Galena, Sphalerite",,,,,,,,,,"Coury, Anny B.",,Limestone,,,,,"VHAY, J.S., 1966, NICKEL AND COBALT IN ""MINERAL AND WATER RESOURCES OF WASHINGTON"", WASHINGTON DEPT. CONSERV., DIV. MINES AND GEOLOGY REPRINT 9, P. 116-125REF. 1",,,,,,,,,C
10123293,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10123293",,0290930011,"Annapolis Mine",37.36477,-90.56931,NA,"United States",Missouri,Iron,M,Lead,"Zinc, Copper","Nickel, Cobalt",Underground,,,"Past Producer",,,"Bravoite, Calcite, Chalcopyrite, Dickite, Dolomite, Galena, Linnaeite, Marcasite, Millerite, Pyrite, Quartz, Siegenite, Sphalerite",,Underground,,,,,,M.D.&A.H.,,,,,,,,,1915,,,,1865,,,E
10234080,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10234080",,0020680164,"Ann Creek",63.34046,-145.77713,NA,"United States",Alaska,,M,Copper,,"Cobalt, Nickel, PGE",Unknown,,,Occurrence,,,,,,,,,,,Djb,,,,,,,"ADGGS GR 14USGS OF (FOLEY, 1991)ADGGS GR 46USBM OFR 14-90USGS MAP MF-1996AMETALL. SOCIETY:  PROCESS MINERALOGY VII, P. 197-220ADGGS PDF 89-20",,,,,,,,,D
10230886,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10230886",,5700010028,"Anqing Copper Mine",30.51552,117.03262,AS,China,"Anhui [Anhwei]",,M,Copper,,"Silver, Molybdenum, Gold, Cobalt",Underground,,,Producer,,,,,,,,,,,"Porter, Kenneth E.",,,,,,,"THE ECONOMICS OF COPPER, 1992, ROSKILL INFORMATION SERVICESLTD, P. 201.",,1990,,,,,,,D
10258508,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10258508",M000454,0040070141,"Apache Manganese",33.78617,-110.69099,NA,"United States",Arizona,Gila,B,Manganese,"Copper, Silver","Cobalt, Limestone, General",Surface-Underground,,,"Past Producer",,,,,,,,,"Kuehne Manganese, Kuno Mines Co, Grey Manganese",,ADMR,,,,,,,"USGS BLUE HOUSE MTN QUADMOORE R T MINERAL DEPOSITS OF THE FORT APACHE INDIAN RES-ERVATION AZBM BULL 177 1968 P 36-39FARNHAM L L ETAL MANGANESE DEPOSITS OF EASTERN AZ USBM 1C7990 1961 P 81-ADMR APACHE MANGANESE MINES FILEADMR ""U"" FILE MN 10",,,,,,,,,D
10026831,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10026831",M000454,,"Apache Manganese Mine",33.79368,-110.69569,NA,"United States",Arizona,Gila,M,"Manganese, Copper",,"Silver, Cobalt",Unknown,,S,"Past Producer","Erythrite, Psilomelane, Pyrolusite, Wad",,,IRREGULAR,Surface/Underground,,,,,"Deposits Occur In Steeply Dipping Fracture Zones That Range In Strike From Nw To Ne.","Hall, R. K. (Creasey, S. C.)",,Gravel,,Andesite,,,"MOORE, R. T., 1968 ,MINERAL DEPOSITS OF THE FORT APACHE INDIAN RESERVATION, ARIZONA:  ABM BULLETIN 177, P. 36 .FARNHAM, L. L., STEWART, L. A., AND DELONG, C. W., 1961 , MANGANESE DEPOSITS OF EASTERN ARIZONA:  USBM INFORMATION CIRCULAR 7990 , P.BUREAU OF MINES INFORMATION CIRCULAR 7990 .",,,,,,,,,B
10208933,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10208933",,0020490135,"Apex 1-12",65.42887,-148.34612,NA,"United States",Alaska,,M,Platinum,,"Cobalt, Gold",Unknown,,,Prospect,,,,,,,,,"Curtis Reed Et Al., Tunnel Site 1-6",,Dwb,,,,,,,"ADGGS PDF 89-20ALASKA KARDEX 049-371",,,,,,,,,D
10233628,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10233628",,0040090051,"Arkansas Lead Queen",33.062,-110.25207,NA,"United States",Arizona,Graham,B,"Copper, Lead, Sand and Gravel, Construction",,Cobalt,Surface,,,Unknown,,,,,,,,,,,ADMR,,,,,,,"LOCATION IS TRULY GUESSWORK-NOT ENOUGH DATAUSGS SAN CARLOS RESERVOIR QUADADMR ARKANSAS LEAD QUEEN FILEADOT HIGHWAY MAP-GRAHAM CO 1949 P 2 (ADMR FILES)",,,,,,,,,D
10058100,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10058100",TC03877,,"Armonia-Santa Rosa",-28.09191,-70.90232,SA,Chile,,,M,Copper,"Molybdenum, Uranium, Cobalt",,Unknown,Vein,M,Producer,"Chalcopyrite, Erythrite, Molybdenite, Tetrahedrite, Uraninite","Calcite, Limonite, Magnetite, Pyrrhotite, Quartz",,LENTICULAR,Underground,,,,,,"Williams, William C.",,Diorite,,Diorite,,,"RUIZ, C. Y PEEBLES, F., 1988, YACIMIENTOS METALIFEROS DE CHILE: SANTIAGO, 334 P.RUIZ, C., 1952, INFORME SOBRE LOS YACIMIENTOS DE URANIO EN EL DISTRITO DE CARRIZAL ALTO: INEDITO (CORFO).DIAZ, ET AL., 1980, MAPA METALOGENICO PRONOSTICO DE LA III REGION: CORPORACION DE FOMENTO DE LA PRODUCCION, SANTIAGO (5 VOLS.).PEREZ, G., 1979, IIG (INEDITO).CIMRIRUIZ Y PEEBLES, 1988.",,,,,,1850,,,B
10130966,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10130966",,0510210003,"Arms Mine",37.20477,-80.9317,NA,"United States",Virginia,Bland,M,,,"Manganese, Cobalt",Surface,,,"Past Producer",,,"Chert, Clay, Manganite, Psilomelane, Pyrolusite, Quartz",,,,,,"Byrnes Heirs Tract",,Sapakoff,,,,,,,,,1917,,,,,,,E
10091634,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10091634",DC08385,,"Arsenic - Cobalt Occurrence",47.3471,-114.78987,NA,"United States",Montana,Sanders,M,Arsenic,,"Cobalt, Copper",Unknown,,N,Occurrence,"Chalcopyrite, Pyrrhotite","Pyrite, Quartzite",,POD/LENS,,,,,,,"Unknown, Rojstaczer, Stuart A.",,Quartzite,,Gabbro,"Gabbro Occurs As A Sill.","Belt Basin","SRC.REF: CROWLEY, F. A., 1963 :  MONTANA BUREAU OF MINES AND GEOLOGY BULL. 34 , P. 25 .CROWLEY, F. A., 1963 , MINES AND MINERAL DEPOSITS (EXCEPT FUELS) SANDERS COUNTY MONTANA:  MONTANA BUREAU OF MINES AND GEOLOGY BULL. 34 , P. 24-25 .CONSV. DIV. COMP. DATE, 06-13-1963",,,,,,,,,B
10036803,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10036803",M025719,,Asbestos,48.11675,-121.61622,NA,"United States",Washington,Snohomish,M,"Cobalt, Nickel",,,Unknown,Unknown,N,Occurrence,,"Asbestos, Talc",,UNKNOWN,,,,,,,"Peterson, Jocelyn A., Andrews, David H. (Lawson, William A.)","Squire Creek Stock And Related Intrusive Rocks",Tonalite,,,,"Cascade Volcanic Arc","HUNTTING, M.T., 1956, INVENTORY OF WASHINGTON MINERALS - PART II, METALLIC MINERALS:  WASHINGTON DIVISION OF MINES AND GEOLOGY BULLETIN 37, V. 1, P. 279.TABOR, R.W., BOOTH, D.B., VANCE, J.A., FORD, A.B., AND ORT, M.H., 1988, PRELIMINARY GEOLOGIC MAP OF THE SAUK RIVER 30 BY 60 MINUTE QUADRANGLE, WASHINGTON:  U.S. GEOLOGICAL SURVEY OPEN-FILE REPORT 88-692, SCALE 1:100,000.",,,,,,,,,C
10156501,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10156501",,0530610539,Asbestos,48.11091,-121.61152,NA,"United States",Washington,Snohomish,M,Nickel,,Cobalt,Unknown,,,Occurrence,,,,,,,,,,,"Western Field Operations Center (WFOC)",,,,,,,"BULL 37 METALLIC MINERALS P 279",,,,,,,,,D
10038814,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10038814",M046265,,Atok,-24.31834,29.8428,AF,"South Africa",,,M,Platinum,"Nickel, Copper",Cobalt,Unknown,,Y,Producer,"Chalcopyrite, Cubanite, Pentlandite, Pyrite, Pyrrhotite",,,"IGNEOUS SHEET",,"4: Merensky Reef PGE",,"Heavy Metals Settled From Solution In Magma","A. T. O. K. Investments Co., Ltd.","Merensky Reef","Blair, Will N.; Shaffer, Glenn L., Orris, Greta J.",,Pyroxenite,,,,Intracratonic,"BRABERS, 1971, LIST OF WORKING MINES IN SOUTH AFRICA: SOUTH AFRICA GEOLOGICAL SURVEY, SPEC. PUB. 18, P. 11MINING MAGAZINE, JANUARY, 1987, P. 62.DEYOUNG AND OTHERS, 1985, INTERNATIONAL STRATEGIC MINERALS INVENTORY SUMMARY REPORT-- NICKEL:  U.S. GEOLOGICAL SURVEY CIRCULAR 930-D, 62 P.",,,,,,,,,B
10146828,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10146828",,0291230014,"Aubuchen Shafts",37.48367,-90.4445,NA,"United States",Missouri,Madison,M,"Zinc, Cobalt, Copper, Lead, Nickel",,,Underground,,,"Past Producer",,,,,,,,,"Aubuchon Mine",,"Missouri Department Of Natural Resources --Searcy",,,,,,,"FOUR SHAFTSMGS VOL 7 WINSLOW 1894 PG 702MGS GEOL MAP RO-46 STEWART 1943MGS MAP 324-14-1G STEWART + AID 1943",,,,,,,,,D
10101840,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10101840",D010219,0080590026,"Augusta Mine",39.61749,-105.3178,NA,"United States",Colorado,Jefferson,B,"Copper, Silver, Fluorine-Fluorite","Stone, Crushed/Broken","Zinc, Lead, Gold, Cobalt",Unknown,Vein,S,"Past Producer","Chalcocite, Fluorite, Sphalerite","Barite, Malachite, Willemite",,,,,,,"Augusta Lode Mine","Nw-Trending Breccia Reef","Schwochow, Stephen D., Intermountain Field Operations Center (IFOC), Wilson, Anna B.","Idaho Springs Formation---Migmatite",Gneiss,"Silver Plume Quartz Monzonite","Quartz Monzonite","Front Range Uplift, Denver Basin, Kennedy Gulch Fault Zone, Floyd Hill-Bergen Park Fracture Zone, Yankee Creek Pluton","Central Cordillera (Southern Rocky Mtns)","BRYANT, BRUCE, 1974, RECONNAISSANCE GEOLOGIC MAP OF THE CONIFER QUADRANGLE, JEFEERSON COUNTY, COLORADO: USGS MAP MF-597LINDGREN, WALDEMAR, 1908, NOTES ON COPPER DEPOSITS IN CHAFFEE, FREMONT, AND JEFFERSON COUNTIES, COLO.: USGS BULL. 340, P. 157-174.AURAND, H.A., 1920, FLUORSPAR DEPOSITS OF COLORADO: CGS BULL. 18, P. 58-59LOVERING, T.S., AND GODDARD, E.N., 1950, GEOLOGY AND ORE DEPOSITS OF THE FRONT RANGE, COLORADO: USGS PROF. PAPER 223, P. 67-68, 279POUGH, F.H., 1941, THE OCCURRENCE OF WILLEMITE: AM. MINERALOGIST, V. 26, NO. 2, P. 92-102HEYL, A.V., 1964, OXIDIZED ZINC DEPOSITS OF THE UNITED STATES, PART 3-COLORADO: USGS BULL. 1135-C, P. C13, C56.MINOBRAS [copied from deleted record 10288633 = MAS 0080590026]",,,,1966,,,,,B
10282028,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10282028",W029517,0010290002,"Augusta Mines",33.95044,-85.47855,NA,"United States",Alabama,Cleburne,M,,,"Cobalt, Manganese",Surface,,,"Past Producer",,,"Clay, Hollandite, Lithiophorite, Quartz",,,,,,,,Sapakoff,,,,,,,"PIERCE, W. G., COBALT-BEARING MANGANESE DEPOSITS OF ALA., GEAND TENNESSEE, U.S.G.S. BULLETIN 940-J, PAGE 278.",,1918,,,,,,,C
10096778,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10096778",A011869,,"Aurora Mt.",67.06147,-157.0954,NA,"United States",Alaska,,M,Copper,"Silver, Zinc, Cobalt",,Unknown,,,Prospect,"Azurite, Bornite, Chalcopyrite, Malachite","Dolomite, Quartz",,,,"233: Kipushi Cu-Pb-Zn (BC name is Carbonate-hosted Cu)",,,,,"J.M. Schmidt, S.W. Nelson, R.L. Elliott, K.R. Leonard",,"Mica Schist",,,,,"Cobb, E.H., and Mayfield, C.F., 1981, Summaries of data on lists of references to metallic and selected nonemetallic mineral occurrencs in the Ambler River quadrangle, Alaska: U.S. Geological Survey Open-File Report 81-570-A, 13p.Mayfield, C.F. and Grybeck, D., 1978, Mineral occurrences and resource map of the Ambler river quadrangle, Alaska: U.S. Geological Survey Open-File Report 78-120I, 1 sheet, scale 1:250,000.",,,,,,,,,B
10233629,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10233629",,0021110139,"Avalanche Debris Float",58.87111,-137.49384,NA,"United States",Alaska,,M,Copper,,"Chromium, Cobalt, Gold, Nickel, Palladium, Platinum",Unknown,,,Occurrence,,,"Olivine, Plagioclase, Pyroxene",,,,,,,,Sbh,,,,,,,"P700B                pp. 21-26OF78-494             pp. C108-C118",,,,,,1968,,,C
10039333,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10039333",M046974,,"Axis Lake Deposit",59.34649,-105.99813,NA,Canada,Saskatchewan,,M,"Copper, Nickel, Cobalt",,PGE,Unknown,,N,Occurrence,"Pyrite, Pyrrhotite",,,,,,,,,"Ore Min. In Siliceous Phase Of Norite In A Triangular - Shaped Body Of Norite.  Zone Apparently Open To West","Saso, Jerri L.",,Norite,,Norite,,,"ANNIS, CRANSTONE, AND VALLEE, KNOWN MIN. CA., 1978 :  DEPT. ENERGY, MINES RESOURCES CA., BULL. MR 181ANNIS ETAL., 1978 , KNOWN MIN. CA. NOT MINED",,,,,,1929,,,C
10307863,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10307863",,,Badnews,62.29648,-153.76883,NA,"United States",Alaska,,,"Zinc, Silver, Gold, Copper","Lead, Cadmium, Cobalt",,Unknown,,,Prospect,"Chalcopyrite, Galena, Pyrite, Pyrrhotite, Sphalerite","Calcite, Epidote, Garnet, Quartz",,,,"60: Skarn Zn-Pb","Strong secondary biotite (potassic) alteration in skarn.",,,,"T.K. Bundtzen",,,,,,,"Bundtzen, T.K., Kline, J.T., and Clough, J.G., 1982, Preliminary geologic map of the McGrath B-2 quadrangle, Alaska:  Alaska Division of Geological and Geophysical Surveys Open-File report 149, 22 pages, one sheet, scale 1:63,360.Foley, J.Y., 1987, Reconnaissance strategic and critical mineral investigations in the McGrath A-3 and B-2 quadrangles, southwest Alaska:  U.S. Bureau of Mines Field Report, 26 pages.Brewer, N.H., Puchner, C.C., and Gemuts, I., 1992, Farewell district, southwest Alaska Range:  North Pacific Mining Company prospectus report, 21 pagesBundtzen, T.K., Harris, E.E., and Gilbert, W.G., 1997, Geologic Map of the eastern McGrath quadrangle, Alaska:  Alaska Division of Geological and Geophysical Surveys Report of Investigations 97-14, 34 pages, one sheet, scale 1:125,000.",,,,,,,,,B
10048837,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10048837",MX00005,,"Bahia De Adair",31.58345,-113.80076,NA,Mexico,Sonora,,B,"Cobalt, Sodium",,Halite,Unknown,,S,"Past Producer","Halite, Trona","Clay, Feldspar, Mica, Quartz",,,,,,,,,"Orris, Greta J., Staude, John-Mark G. (Page, Norman J.)",,"Clay, Mud,Sand and Gravel",,"Mafic Volcanic Rock",,,"GUILD, P.W., 1981, PRELIMINARY METALLOGENIC MAP OF NORTH AMERICA:  LISTING OF DEPOSITS:  U.S. GEOLOGICAL SURVEY CIRCULAR 858-B, 72 P.GONZALEZ S., J.R., 1985, RECURSOS MINERALES NO METALICOS Y ROCAS INDUSTRIALES DEL ESTADO DE SONORA:  HERMOSILLO, SONORA, DIRECCION DE MINERIA, GEOLOGIA Y ENERGETICOS, P. 27-28.CIMRIGONZALEZ, 1985.",,,,,,,,,C
10033296,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033296",M015602,,"Baldface Ridge",42.0726,-123.9031,NA,"United States",Oregon,Curry,M,Nickel,"Cobalt, Chromium",,Unknown,,N,Occurrence,Soil,,,,,,,"Leaching And Oxidation By Surficial Weathering",,,"Bradley, Robin (Walker, George W.), Ferns, Mark L. (Brooks, Howard C.), Gray, Jerry J.","Josephine Peridotite",Serpentinite,"Dothan Formation",Dacite,,,"RAMP, LEN, 1978 , INVESTIGATIONS OF NICKEL IN OREGON:  ODGMI MISC. PAPER NO. 20 , P. 19RAMP, L. AND OTHERS, 1977, GEOLOGY, MINERAL RESOURCES AND ROCK MATERIALS OF CURRY COUNTY, OREGON; ODGMI BULL. 93, P.47DIREXPL INSPIRATION DEVELOPMENT COMPAN",,,,,,,,,B
10152482,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10152482",M015602,0410150282,"Baldface Ridge",42.07262,-123.90306,NA,"United States",Oregon,Curry,M,Nickel,,"Cobalt, Chromium",Surface,,,Occurrence,,,,,,,,,,,"Western Field Operations Center (WFOC)",,,,,,,"OR. DEPT. GEOL. AND MIN. INDUST. BULLETIN 93, 1977, P. 47.OR. DEPT. GEOL. AND MIN. INDUST. MISC. PAPER 20, 1978,P. 19.",,,,,,,,,D
10052680,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10052680",OR05477,,"Baldface Ridge Laterites",42.05454,-123.94033,NA,"United States",Oregon,Curry,M,"Nickel, Cobalt, Silver, Chromium",,,Unknown,,N,Occurrence,,,,,,,,,,,"Gray, Jerry J.",,,,,,,"U.S. GEOLOGICAL SURVEY MISC. FIELD STUDIES MAP MF-1240-E, 1982, MAP NO. 25",,,,,,,,,D
10177323,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10177323",OR05477,0410150313,"Baldface Ridge Laterites",42.05452,-123.94036,NA,"United States",Oregon,Curry,M,Nickel,,"Chromium, Cobalt, Silver",Surface,,,Prospect,,,,,,,,,"Kalmiopsis Wilderness",,Miller,,,,,,,"U.S. GEOLOGICAL SURVEY MISC. FIELD STUDIES MAP MF-1240-E, 1982,MAP NO. 25.",,,,,,,,,D
10230814,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10230814",,4230051028,Balen,51.23216,5.11899,EU,Belgium,Antwerpen,,B,"Zinc, Refiner","Sulfur, Sulfuric Acid, Cadmium, Cobalt, Copper, Lead, Nickel, Silver",,"Processing Plant",,,Plant,,,,,,,,,,,"Difrancesco, Carl A.",,,,,,,"PINCOCK, ALLEN & HOLT REPORT, 1987",,,,,,,,,C
10280210,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10280210",W006894,7940050011,Baluba,-13.04923,28.33832,AF,Zambia,Copperbelt,,M,Copper,Cobalt,,Underground,"Sediment-hosted Copper",,Producer,"Bornite, Carrollite, Chalcocite, Chalcopyrite, Linnaeite, Pyrite",,,,Underground,"202: Sediment-hosted Cu, reduced-facies",,,"Luanshya, Baluba Copper-Cobalt Mine",,"Wilson, Anna B., Shaffer, Glenn L., Porter, Kenneth E.",,,,,,,"MABSON, L. R., THE DEVELOPMENT OF BALUBA. MINING MAGAZINE, NOVEMBER 1976, P412-423.MENDELSOHN, F. (ED) THE GEOLOGY OF THE NORTHERN RHODESIAN COPPERBELT. MCDONALD AND CO., LONDON, 1961, P343-351.VINK, B. W., SULPHIDE MINERAL ZONING IN THE BALUBA ORE BODY, ZAMBIA. GEOLOGIE EN MIJNBOUW V51, 1972, P 309-313.STAFF WORLD MINING, DEVELOPE BALUBA UNDERGROUND MINE. WORLD MINING, JULY 1976, P52-55.STAFF WORLD MINING, RCM $110,000,000 EXPANSION PROGRAM. WORLD MINING,NOVEMBER 1972, P52-53.RCM ANNUAL REPORT 1976.ANDREWS, R.W., 1962, COBALT: OVERSEAS GEOLOGICAL SURVEYS, MINERAL RESOURCES DIVISION, LONDON, HER MAJESTY'S STATIONERY OFFICE, P. 71-.  [copied from refs. in old MRDS W006894]SKINNER, WALTER R., 1973, MINING INTERNATIONAL YEARBOOK, LONDON, THE FINANCIAL TIMES LIMITED, P. 501.  [copied from refs. in old MRDS W006894]BILBREY, JOSEPH H., 1962, COBALT, A MATERIALS SURVEY: U.S. BUR. OF MINES, P. 25 AND 26. [copied from refs. in old MRDS W006894]METALS WEEK-METALS SOURCEBOOK, 12/10/73, ITEM #A5239.  [copied from refs. in old MRDS W006894]Freeman, P.V., 1988, Description of mineral deposits on the Copperbelt (and Kabwe, Nampundwe): Lukasa,  Zambia Consolidated Copper Mines Ltd. [ZCCM] unpublished company report, 88 p.Kirkham, R.V, Carriere, J.J., Laramee, R.M., and Garson, D.F., 1994, Global distribution of sediment-hosted stratiform copper deposits and occurrences: Geological Survey of Canada Open File 2915b, 256 p.Fleischer, V.D., Garlick, W.D., and Haldane, R., 1976, Geology of the Zambian Copperbelt, in Wolf, K.H., ed., Handbook of Strata-bound and Stratiform Ore Deposits, v. 6, Chapter 6, p. 223-352.Lungu, C.V., 1998, Zambian mining in transition:  Mining Magazine, Sept. 1998, p. 116-117, 119-121, 123, 129. (info provided is from p. 117)Selley and others, 2005, A new look at the geology of the Zambian Copperbelt:  Economic Geology 100th Anniversary Volume, p. 965-1000.Kirkham, Rodney, and Broughton, David, 2005, Appendix, Supplement to the sediment-hosted stratiform copper ore system, Economic Geology 100th anniversary volume, 1905-2005, Society of Economic Geologists, Littleton, CO, United States, pp. 609-642.ACP Mining Data Bank [Secretariat of the African and Caribbean and Pacific Group of States Group], undated, http://mines.acp.int/html/mine_ZMB-00113_en.htmlportergeo.com.au website.  Roan Antelope, Muliashi, Baluba\n[http://www.portergeo.com.au/database/mineinfo.asp?mineid=mn351 last accessed 7/1/10]TER BRUGGEN, J. W., INTRODUCTION INTO MINING AND METALLURGY ON THE ZAMBIAN COPPERBELT. GEOLOGIE EN MIJNBOUW, V51, 1972, P361-370.RCM ANNUAL REPORT, 1977.ZAMBIA CONSOLIDATED COPPER MINES LTD., 1988 ANNUAL REPORT, P. 42.ZAMBIA CONSOLIDATED COPPER MINES LTD., 1991 ANNUAL REPORT, P. 42, 44.ZAMBIA CONSOLIDATED COPPER MINES LTD., 1992 ANNUAL REPORT, P.51, 53.",,1973,,,,1929,,,A
10134288,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134288",,5500000005,"Ban Phuc Nickel Mine",21.19952,103.54971,AS,Vietnam,,,M,"Copper, Nickel",Cobalt,,Underground,,,Prospect,,,,,,,,,,,"Palencia, Cesar M.",,,,,,,"MINING WEEKLY, 22 OCTOBER,1993.MINING MAGAZINE. ""BAN PHUC DRILLING COMPLETED"". 9/97.P.224.",,,,,,,,,D
10129028,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10129028",,0471710014,"Baptist Hollow Deposit",36.15009,-82.50846,NA,"United States",Tennessee,Unicoi,M,,,"Manganese, Iron, Cobalt",Surface-Underground,,,"Past Producer",,,,,,,,,"Old Embree Iron Co Workings",,"Eastern Field Operations Center (EFOC)",,,,,,,"ONEILL, J.F. ET AL, RECONN. OF EAST TENN. MN. DEPOSITS, UNPUWAR MINERALS REPT., 1954, P. 168TENNESSEE GEOLOGICAL SURVEY BULLETIN 52, PLATE 1 AND P. 265REICHERT, S, MANGANESE RESOURCES OF EAST TENN, TENN DIV OF GBULL 50, 1942STOSE AND SCHRADER, MANGANESE DEPOSITS OF EAST TENN, USGS BU1923THE RESOURCES OF TENN, TENN GEOL SUR VOLS 7 AND 8, 1918PIERCE, W G, COBALT-BEARING MANGANESE DEPOSITS OF ALA, GA ANUSGS BULL 940-J, 1944",,,,,,1890,,,D
